time,open,high,low,close,volume,start
1643500800000.0,34340.88,34436.14,34251.2,34255.31,17.61682,2022-01-30 00:00:00
1643502600000.0,34263.71,34279.44,33958.35,34025.33,54.68086,2022-01-30 00:30:00
1643504400000.0,34027.56,34153.22,34006.4,34151.2,11.94162,2022-01-30 01:00:00
1643506200000.0,34149.01,34164.06,34033.55,34122.19,12.65648,2022-01-30 01:30:00
1643508000000.0,34119.01,34201.75,34070.73,34195.54,13.7463,2022-01-30 02:00:00
1643509800000.0,34192.53,34233.03,34118.05,34151.84,11.00058,2022-01-30 02:30:00
1643511600000.0,34151.87,34229.6,34145.87,34202.59,11.82467,2022-01-30 03:00:00
1643513400000.0,34201.0,34212.02,34083.04,34101.12,7.4455,2022-01-30 03:30:00
1643515200000.0,34111.35,34177.65,34099.61,34160.85,8.30462,2022-01-30 04:00:00
1643517000000.0,34164.28,34348.26,34164.24,34285.85,19.91197,2022-01-30 04:30:00
1643518800000.0,34280.38,34458.4,34268.0,34354.12,32.92143,2022-01-30 05:00:00
1643520600000.0,34350.55,34384.04,34296.37,34311.71,9.69474,2022-01-30 05:30:00
1643522400000.0,34302.93,34323.07,34279.97,34308.08,14.60285,2022-01-30 06:00:00
1643524200000.0,34309.72,34324.41,34229.54,34269.38,11.28964,2022-01-30 06:30:00
1643526000000.0,34274.99,34407.04,34274.99,34333.16,14.29031,2022-01-30 07:00:00
1643527800000.0,34333.18,34443.4,34308.06,34406.34,16.14894,2022-01-30 07:30:00
1643529600000.0,34412.62,34521.42,34290.0,34303.8,21.05085,2022-01-30 08:00:00
1643531400000.0,34299.4,34299.4,34170.84,34199.5,16.91428,2022-01-30 08:30:00
1643533200000.0,34199.49,34260.5,34031.97,34072.68,27.60885,2022-01-30 09:00:00
1643535000000.0,34072.69,34151.88,34060.9,34090.0,14.08346,2022-01-30 09:30:00
1643536800000.0,34087.9,34320.76,34068.17,34251.82,28.70874,2022-01-30 10:00:00
1643538600000.0,34250.93,34358.79,34244.45,34348.16,14.93344,2022-01-30 10:30:00
1643540400000.0,34349.54,34419.63,34231.31,34250.82,21.29645,2022-01-30 11:00:00
1643542200000.0,34247.82,34289.97,34150.51,34283.28,21.14061,2022-01-30 11:30:00
1643544000000.0,34283.22,34288.01,34134.91,34209.44,25.93493,2022-01-30 12:00:00
1643545800000.0,34209.9,34319.4,34058.6,34124.55,29.16731,2022-01-30 12:30:00
1643547600000.0,34128.78,34162.34,34030.0,34151.99,14.14161,2022-01-30 13:00:00
1643549400000.0,34153.9,34181.39,34074.94,34150.0,10.31487,2022-01-30 13:30:00
1643551200000.0,34149.6,34183.2,33936.57,33996.44,25.60226,2022-01-30 14:00:00
1643553000000.0,34004.89,34054.71,33947.11,34035.03,17.68206,2022-01-30 14:30:00
1643554800000.0,34035.03,34219.99,33985.24,34165.84,25.33807,2022-01-30 15:00:00
1643556600000.0,34160.26,34211.28,34114.97,34160.14,18.81674,2022-01-30 15:30:00
1643558400000.0,34165.32,34238.28,34082.33,34107.53,22.62711,2022-01-30 16:00:00
1643560200000.0,34110.27,34114.98,34003.24,34039.01,14.12487,2022-01-30 16:30:00
1643562000000.0,34034.73,34148.61,33968.61,34138.19,20.52735,2022-01-30 17:00:00
1643563800000.0,34137.8,34174.54,34103.21,34167.01,9.79902,2022-01-30 17:30:00
1643565600000.0,34168.2,34199.35,34085.0,34133.64,11.49998,2022-01-30 18:00:00
1643567400000.0,34128.09,34128.09,34017.09,34022.46,13.50647,2022-01-30 18:30:00
1643569200000.0,34023.21,34023.95,33687.11,33764.71,44.91455,2022-01-30 19:00:00
1643571000000.0,33771.9,33831.76,33700.17,33755.16,22.84541,2022-01-30 19:30:00
1643572800000.0,33750.0,33955.85,33615.25,33886.83,51.07467,2022-01-30 20:00:00
1643574600000.0,33881.71,33944.86,33817.64,33913.62,15.0155,2022-01-30 20:30:00
1643576400000.0,33913.75,33940.04,33743.97,33767.08,19.19128,2022-01-30 21:00:00
1643578200000.0,33767.08,33974.88,33761.76,33944.7,19.3716,2022-01-30 21:30:00
1643580000000.0,33944.7,33997.0,33853.29,33909.59,30.60437,2022-01-30 22:00:00
1643581800000.0,33903.66,34048.7,33848.61,33988.03,22.96295,2022-01-30 22:30:00
1643583600000.0,33988.1,34382.11,33988.1,34208.15,79.1212,2022-01-30 23:00:00
1643585400000.0,34198.37,34220.82,34027.34,34027.34,40.634,2022-01-30 23:30:00
1643587200000.0,34022.36,34080.43,33777.46,33816.45,47.90921,2022-01-31 00:00:00
1643589000000.0,33824.7,33836.76,33063.97,33066.1,141.71866,2022-01-31 00:30:00
1643590800000.0,33063.97,33174.72,32994.95,33105.88,38.26128,2022-01-31 01:00:00
