time,open,high,low,close,volume,start
1643500800000.0,2340.72,2352.45,2333.0,2338.86,470.5935,2022-01-30 00:00:00
1643502600000.0,2338.9,2340.4,2306.38,2311.14,1043.7913,2022-01-30 00:30:00
1643504400000.0,2310.93,2325.8,2308.18,2324.5,233.1131,2022-01-30 01:00:00
1643506200000.0,2325.0,2325.01,2310.32,2321.9,250.2913,2022-01-30 01:30:00
1643508000000.0,2321.2,2324.58,2311.61,2320.04,274.9878,2022-01-30 02:00:00
1643509800000.0,2320.31,2324.73,2314.67,2321.04,188.5955,2022-01-30 02:30:00
1643511600000.0,2322.36,2328.18,2319.0,2323.1,244.5463,2022-01-30 03:00:00
1643513400000.0,2324.13,2324.13,2309.9,2312.5,177.6188,2022-01-30 03:30:00
1643515200000.0,2312.97,2316.0,2310.0,2313.5,112.904,2022-01-30 04:00:00
1643517000000.0,2313.5,2333.06,2313.5,2330.63,251.7731,2022-01-30 04:30:00
1643518800000.0,2330.02,2350.03,2328.87,2340.49,644.2891,2022-01-30 05:00:00
1643520600000.0,2340.02,2347.49,2332.91,2343.15,245.1295,2022-01-30 05:30:00
1643522400000.0,2342.52,2349.2,2340.32,2345.18,231.9662,2022-01-30 06:00:00
1643524200000.0,2345.5,2356.0,2335.78,2353.5,347.3051,2022-01-30 06:30:00
1643526000000.0,2354.25,2368.02,2351.34,2353.59,386.7494,2022-01-30 07:00:00
1643527800000.0,2353.76,2359.7,2347.67,2355.63,336.6026,2022-01-30 07:30:00
1643529600000.0,2355.83,2368.13,2346.34,2351.25,507.7068,2022-01-30 08:00:00
1643531400000.0,2351.06,2351.48,2340.0,2346.14,262.8181,2022-01-30 08:30:00
1643533200000.0,2346.04,2354.75,2337.63,2341.89,314.6029,2022-01-30 09:00:00
1643535000000.0,2341.87,2352.07,2340.87,2349.0,237.922,2022-01-30 09:30:00
1643536800000.0,2348.75,2357.25,2343.69,2351.36,308.0712,2022-01-30 10:00:00
1643538600000.0,2351.43,2363.43,2350.37,2362.52,209.3992,2022-01-30 10:30:00
1643540400000.0,2362.66,2374.87,2353.62,2353.62,314.9929,2022-01-30 11:00:00
1643542200000.0,2353.99,2363.52,2348.5,2363.5,287.5656,2022-01-30 11:30:00
1643544000000.0,2362.45,2364.02,2350.32,2360.45,325.5207,2022-01-30 12:00:00
1643545800000.0,2360.41,2373.14,2346.83,2352.48,431.8021,2022-01-30 12:30:00
1643547600000.0,2352.4,2359.01,2342.27,2359.0,255.5592,2022-01-30 13:00:00
1643549400000.0,2358.92,2359.05,2345.95,2348.01,238.8171,2022-01-30 13:30:00
1643551200000.0,2348.37,2354.62,2326.23,2332.03,537.0794,2022-01-30 14:00:00
1643553000000.0,2332.28,2342.21,2329.48,2340.46,351.7041,2022-01-30 14:30:00
1643554800000.0,2340.02,2356.09,2333.2,2350.47,437.2756,2022-01-30 15:00:00
1643556600000.0,2350.67,2358.09,2347.25,2355.66,360.6779,2022-01-30 15:30:00
1643558400000.0,2354.77,2359.15,2346.82,2349.2,232.4274,2022-01-30 16:00:00
1643560200000.0,2349.61,2350.34,2332.48,2336.5,359.6437,2022-01-30 16:30:00
1643562000000.0,2336.56,2345.5,2327.64,2344.49,282.1312,2022-01-30 17:00:00
1643563800000.0,2344.16,2356.58,2342.05,2354.82,337.7835,2022-01-30 17:30:00
1643565600000.0,2355.18,2360.35,2349.21,2352.84,336.4534,2022-01-30 18:00:00
1643567400000.0,2352.84,2354.74,2334.8,2336.98,315.7578,2022-01-30 18:30:00
1643569200000.0,2336.55,2336.55,2301.29,2307.81,1018.9966,2022-01-30 19:00:00
1643571000000.0,2307.46,2312.78,2297.37,2303.13,670.4959,2022-01-30 19:30:00
1643572800000.0,2303.12,2320.01,2288.28,2313.54,882.7181,2022-01-30 20:00:00
1643574600000.0,2312.44,2323.24,2306.96,2317.44,395.3409,2022-01-30 20:30:00
1643576400000.0,2317.63,2321.17,2293.52,2295.86,490.5197,2022-01-30 21:00:00
1643578200000.0,2295.41,2311.34,2294.35,2302.33,357.9941,2022-01-30 21:30:00
1643580000000.0,2302.56,2312.49,2290.0,2306.49,583.6134,2022-01-30 22:00:00
1643581800000.0,2306.44,2322.0,2301.31,2316.75,333.8663,2022-01-30 22:30:00
1643583600000.0,2317.02,2365.0,2316.54,2353.0,1836.371,2022-01-30 23:00:00
1643585400000.0,2352.16,2357.36,2335.89,2336.9,807.1382,2022-01-30 23:30:00
1643587200000.0,2336.55,2343.12,2313.45,2317.55,837.8697,2022-01-31 00:00:00
1643589000000.0,2318.5,2322.88,2275.0,2279.69,1506.903,2022-01-31 00:30:00
1643590800000.0,2279.26,2289.22,2276.35,2284.62,710.5914,2022-01-31 01:00:00
1643592600000.0,2284.55,2289.18,2263.84,2265.97,576.8898,2022-01-31 01:30:00
1643594400000.0,2266.17,2266.19,2235.4,2249.62,1314.4181,2022-01-31 02:00:00
1643596200000.0,2249.86,2259.94,2248.51,2253.86,405.3531,2022-01-31 02:30:00
1643598000000.0,2253.22,2261.7,2245.05,2256.05,603.202,2022-01-31 03:00:00
1643599800000.0,2256.0,2258.28,2249.32,2253.15,237.526,2022-01-31 03:30:00
1643601600000.0,2253.04,2253.04,2231.54,2233.64,456.7486,2022-01-31 04:00:00
1643603400000.0,2233.71,2245.45,2222.42,2240.79,435.5048,2022-01-31 04:30:00
1643605200000.0,2240.65,2246.2,2234.19,2244.0,244.6582,2022-01-31 05:00:00
1643607000000.0,2243.15,2251.01,2242.51,2248.51,179.9928,2022-01-31 05:30:00
1643608800000.0,2248.8,2256.76,2244.0,2255.89,230.8086,2022-01-31 06:00:00
1643610600000.0,2255.68,2255.68,2246.3,2246.36,200.7077,2022-01-31 06:30:00
1643612400000.0,2245.5,2258.08,2243.69,2256.61,235.9883,2022-01-31 07:00:00
1643614200000.0,2256.5,2267.5,2256.0,2267.2,503.0986,2022-01-31 07:30:00
1643616000000.0,2267.72,2271.91,2263.5,2267.89,330.8391,2022-01-31 08:00:00
1643617800000.0,2268.35,2270.95,2261.04,2267.65,232.471,2022-01-31 08:30:00
1643619600000.0,2267.85,2272.3,2260.5,2267.49,235.7585,2022-01-31 09:00:00
1643621400000.0,2267.96,2280.52,2265.21,2277.33,314.8546,2022-01-31 09:30:00
1643623200000.0,2277.65,2278.65,2270.68,2276.86,157.8298,2022-01-31 10:00:00
1643625000000.0,2277.99,2290.68,2275.51,2286.86,408.8971,2022-01-31 10:30:00
1643626800000.0,2286.38,2290.0,2279.26,2282.7,239.5841,2022-01-31 11:00:00
1643628600000.0,2282.02,2303.29,2258.53,2294.07,780.7506,2022-01-31 11:30:00
1643630400000.0,2293.61,2305.81,2260.0,2272.03,853.868,2022-01-31 12:00:00
1643632200000.0,2271.61,2284.0,2267.08,2279.1,581.4106,2022-01-31 12:30:00
1643634000000.0,2279.43,2287.34,2262.0,2287.06,566.2266,2022-01-31 13:00:00
1643635800000.0,2287.05,2301.07,2286.08,2289.01,502.7498,2022-01-31 13:30:00
1643637600000.0,2288.53,2297.5,2283.24,2296.5,359.2722,2022-01-31 14:00:00
1643639400000.0,2297.05,2316.35,2285.84,2314.22,731.3903,2022-01-31 14:30:00
1643641200000.0,2313.1,2355.0,2310.69,2338.99,1194.5772,2022-01-31 15:00:00
1643643000000.0,2340.59,2350.55,2334.99,2338.31,770.3076,2022-01-31 15:30:00
1643644800000.0,2339.07,2365.0,2333.47,2348.34,1401.0842,2022-01-31 16:00:00
1643646600000.0,2348.65,2400.5,2346.48,2396.5,1537.3753,2022-01-31 16:30:00
1643648400000.0,2396.45,2405.0,2383.96,2388.99,1100.4524,2022-01-31 17:00:00
